host_name,src_mac,dest_port,type,network_transport,bytes_in,data_exfil,fn,ext,src_ip-1,src_ip-2,src_ip-3,src_ip-4
ubuntu-focal,02:42:f5:9a:67:e5,0,DNS,-,11500.0,0,,,192,168,30,3
ubuntu-focal,02:42:c0:a8:1e:03,0,DNS,-,6100.0,0,,,192,168,30,3
ubuntu-focal,02:42:b3:1e:c3:91,0,DNS,-,0.0,0,,,192,168,20,3
ubuntu-focal,02:42:c0:a8:14:64,0,DNS,-,11500.0,0,,,192,168,20,100
ubuntu-focal,02:42:c0:a8:14:06,0,DNS,-,11500.0,0,,,192,168,20,6
ubuntu-focal,02:42:c0:a8:14:fe,53,DNS,-,268.0,1,,,192,168,20,254
ubuntu-focal,02:42:c0:a8:14:fe,53,DNS,-,208.0,1,,,192,168,20,254
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:64,41072,DNS,-,11700000.0,0,,,192,168,20,100
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,9200,DNS,-,3300000.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5044,DNS,-,26600.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5044,DNS,-,26000.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5044,DNS,-,995800.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:94:52:9d:3e:73,5601,DNS,-,69200.0,0,,,10,0,2,15
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5601,DNS,-,138500.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:94:52:9d:3e:73,5601,DNS,-,28200.0,0,,,10,0,2,15
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5601,DNS,-,56300.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:06,21,DNS,-,452.0,0,,,192,168,20,6
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:64,587,DNS,-,384.0,0,,,192,168,20,100
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:94:52:9d:3e:73,5601,DNS,-,837.0,0,,,10,0,2,15
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5601,DNS,-,1600.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:94:52:9d:3e:73,5601,DNS,-,725.0,0,,,10,0,2,15
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5601,DNS,-,1400.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:94:52:9d:3e:73,5601,DNS,-,1100.0,0,,,10,0,2,15
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5601,DNS,-,2100.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:94:52:9d:3e:73,5601,DNS,-,60900.0,0,,,10,0,2,15
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:03,5601,DNS,-,121800.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:64,587,DNS,-,384.0,0,,,192,168,20,100
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:06,21,DNS,-,320.0,0,,,192,168,20,6
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:94:52:9d:3e:73,22,DNS,-,1500.0,0,,,10,0,2,15
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:fe,53,DNS,-,280.0,1,,,192,168,20,254
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:f5:9a:67:e5,80,DNS,-,0.0,0,,,192,168,80,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:50:03,80,DNS,-,666.0,0,,,192,168,80,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,34832,DNS,-,0.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:64,993,DNS,-,412.0,0,,,192,168,20,100
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,45426,DNS,-,0.0,0,,,192,168,80,1
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,45426,DNS,-,0.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:fe,53,DNS,-,280.0,1,,,192,168,20,254
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:64,993,DNS,-,280.0,0,,,192,168,20,100
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:f5:9a:67:e5,80,DNS,-,0.0,0,,,192,168,80,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:50:03,80,DNS,-,666.0,0,,,192,168,80,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,42080,DNS,-,0.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,34832,DNS,-,0.0,0,,,192,168,80,1
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,34832,DNS,-,0.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:14:fe,0,DNS,-,11300.0,0,,,192,168,20,254
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:f5:9a:67:e5,0,DNS,-,0.0,0,,,192,168,80,4
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:50:04,0,DNS,-,90300.0,0,,,192,168,80,4
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,0,DNS,-,0.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:f5:9a:67:e5,0,DNS,-,0.0,0,,,192,168,80,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:50:03,0,DNS,-,90300.0,0,,,192,168,80,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:3d:47:c0:32,0,DNS,-,0.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:f5:9a:67:e5,0,DNS,-,11300.0,0,,,192,168,30,4
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:1e:04,0,DNS,-,5800.0,0,,,192,168,30,4
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:b3:1e:c3:91,0,DNS,-,0.0,0,,,192,168,20,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:f5:9a:67:e5,0,DNS,-,11300.0,0,,,192,168,30,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:c0:a8:1e:03,0,DNS,-,6000.0,0,,,192,168,30,3
"02:42:3d:47:c0:32, 02:42:b3:1e:c3:91, 02:42:d2:43:60:96, 02:42:f1:af:c2:e4, 02:42:f5:9a:67:e5, 02:94:52:9d:3e:73, 0a:66:3d:90:07:c4, 26:c7:37:1c:77:28, 2a:c9:1b:ac:62:aa, 66:83:f7:f6:e4:98, 72:c0:ba:c5:a8:46, 72:da:72:66:8f:da, 82:e1:0b:3c:db:aa, a2:53:a5:24:2d:20, da:ae:75:0a:1b:4e",02:42:b3:1e:c3:91,0,DNS,-,0.0,0,,,192,168,20,3
