"@timestamp","host.name","source.ip","destination.ip","related.ip","network.type","bytes_in","bytes_out",type,"dns.question.registered_domain","dns.question.top_level_domain",query,"source.port","destination.port",status
"Oct 25, 2022 @ 01:21:06.949",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, AlNZ7KuuKKYKrdkky9SqBVjPkiUOcFXaEDILEw73lTCnR0oS0PiJGtcsS-.Nbi*1QSyfJT/5Z4Fy9lLRELSGLHUNJ7TYorCaguAkqOotBPBqhw00q*oc-.IibSlc52dyReg2YqTGcPvmrM1lN8u/qUEvOTH5hHqNQkYnFjePi0tv6VK-.40n2fuItCiSzSgUgyTaSsQtxkpvvS3IKY3BpyN9KcQOF*ZpPLbPkckEU5-.data.tar.gz",57268,53,OK
"Oct 25, 2022 @ 01:21:06.922",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, YnPktbwE34QilQZkrFdOWFfJCxoh8ipfcIf5L7YiE6tZIlaUW3gAS7hlB-.*/vpE1RkUPwSLWCZl0BZqZ5f0qJRRTxZDcPD*BB00baV/icyjdBfAE9R9-.RR2hrGKKItUgcJt5IEohimJNRVTOWQ1gIzEgB5unCyvHL4UefJ*OL1EZY-.rH75fkN5fOfFk0FVNjec/0/t9irOp/CBVGQt48Zcr8DKa25ZWFvuqqP94-.data.tar.gz",57654,53,OK
"Oct 25, 2022 @ 01:21:06.893",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, ZgBZv9WDQDqVCkd46C7EivzCU73iphlG22y1tKKaeK8HHdbS5TlSQFpcU-.UKfNU80ictufs6yi5RY15u4yq5OeQBW6bQ03cdSHHLHPWsHs/fF4IJJBo-.hZHKrXszQi6a4HnI6oYqkxV4Wem8aVta41oqouDPEVxUgaYijugMxCF1I-.wfV0rjCzcFAQjTLroAc20wiM00aySTk*viycg3dRtkA0xIchDRFeK82a2-.data.tar.gz",37849,53,OK
"Oct 25, 2022 @ 01:21:06.848",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, O0zTA1mvNUdYHDqOVjI7yxblUsG4b415UY9IrnBNFAbTYDEZvMiWU9fL*-.70VEPwvA7jiMS7O05L*5ff6FABqFUCRepBbQBZC7nMFFsK9P*nA9zeH/1-.qOcEpGocVDhY3hEdxBADmoyaHnkmtUaNdSSxX/SVsg0B8fJcUYFR4wqgS-.DROOUztFqpdnyLczi3JLJj03J7q4un6XBk0CGnP2OJ3IUwX40XDExvU7w-.data.tar.gz",53936,53,OK
"Oct 25, 2022 @ 01:21:06.796",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, LkRgMVVfilJAxcI*RLkvU6qVnewRVIOly4euvxW*/aWktkRZl0/Z1ck1o-.qAiwxDPAxvzSAhzrCXlJ5EQRnzkX3VKzcmpk1/*UH*e7OtgQxE5lQ7alN-.xak/tcenF*loSvKiStg4ziSewSr4BsKM4Owh862DFXRGEOlHjmBxSHZZe-.sLpWHFcVUckepyk*UxAWP5sMviTFx3ihHTGWRGMuF/D1Xa5nAFwVPtAUR-.data.tar.gz",40099,53,OK
"Oct 25, 2022 @ 01:21:06.765",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, mAen1w5XkLRgIuuV3PpviXB/KaktaVJyLh0c0sUUSKsUp0GKQyoUKU6VK-.c7hwaLiFP26I5kAlXMReMeLLXdTHW/deaXHQ1fF0s7ZWrIb5AxGLND09U-.ruO*C0ONVJsT1FzizK7xnIMEZ3X2T5*jVSD5OMHEESwR*rlM5q8izTQtx-.aPP/WKB9RQUfakqZQRnPF0Ut1gvXZa6HZ/DSD5Ng7pZMKSGB6QUxyir6y-.data.tar.gz",39648,53,OK
"Oct 25, 2022 @ 01:21:06.732",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, rCwF0jlN6RIt2DItVNLF5shW1V3EMJQWqy3gz0p*6VyZsVAA52Xsl5JfS-.u5fonIrqpCUKldCZfPE0MR0f5v4taIpwMss0rQoJdKVD7zqlDdbsBn8wW-.O66lwZByNGu6dIMzMqmcjgAGEqlditVsqetnhKfXHYjVhZk41H1Ie2eCR-.93kE2Kev9wUyZ4rkIvXPzVbKMDZ4aWGTZGXTrg4hQm3vk7lwIFG2OItqW-.data.tar.gz",52065,53,OK
"Oct 25, 2022 @ 01:21:06.701",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, RJ5GeqL8a3sRFeCetLg7X0uZKs*jaRw4MbW5gBEwEoEs1ZzabuIxUbWRD-.zB/ylzAv2ipuEbhRhBqLTkTDrcl6ehELlGMjMFEu8xNbcxMNikUbdck9U-.4eo7D9DBYQLkGjQKWcUnW9lAlnqYWEw*1ztUmP4dFERTRhCC9LKeeFRrq-.9WLmojkMIbLQqKHtLUWTbK3cBiuUhLSFb8lZquGfLw*10KccYzWhHQFmW-.data.tar.gz",52317,53,OK
"Oct 25, 2022 @ 01:21:06.676",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, tStRNlPKQChFQJCrFe6QhJZSycnJYrnFTgBmJMj0Srubggui0*aStJlEu-.*4YAM4dDJWoVZPFsU4iOgcyeXadLgHZTpoWVdiElCUjDok2*BVjXU5XKK-.XBWTal2SmNMCrJjIKm5qbYisHteUC4qdjcEs9AKeVQl4AovchYkNFrWTx-.brzGp2eKJ1npjVpLNxcYSQGLGVS1QOXXrHwbI*JLdLcaTRrtrzRgHg0PD-.data.tar.gz",58266,53,OK
"Oct 25, 2022 @ 01:21:06.638",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 4IKyTFVVaQ*cG5oiEKbHQ4GULqLrlGYhWaM4OaeCcNEepeM5qpRQUQOkE-.ZBaXWARCt0MrQJVbgvzPHBtGqFgofBfc0MWSozm2SGMVYIpD1t1uORp0l-.W4V6Ooi4Bo0FWjSITBIBwQl9kIZPE1MRqBUA9rWjMQJvXxPaaFjDnP3ZB-.8kkUsTvj/IgKWttns5sC*YVMuYW7EgsUBUPOT12iHU*J*i8jx768PGmMK-.data.tar.gz",43233,53,OK
"Oct 25, 2022 @ 01:21:06.605",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 96QKUYQ0WTKBDNkE4t5hyU4qm9Cqg2HakkSl2IEoGjFYoxs1LS0Ust8aF-.f3jlZD75BS2E27DYTRNDBul2x2F8YQRrXxbuUZoYZDJ0daF/QL4Xibdbw-.sPj*ckUcE8wl0KaIHlUebBipfm1OiDsrwzuPCQGdUoxYw0gyLnzdwM7K4-.iYJN84ZLTlR35ciwM95NQWElAPKdDaEijLR4p0U6xyBQXGuL78qYkp005-.data.tar.gz",47426,53,OK
"Oct 25, 2022 @ 01:21:06.575",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, a8YqWbGAd1v0eXmKZP1S5KTFN62WXS*JIksGMqlmUZ8rLg1Tymoy0E8pQ-.ozqeolYMDgkThPUdGUO5ZgD7vKVZPK3tn7/kCUG1zWNJgRoEQQrXGsF/X-.arZHuJZhFukbp5jlJdbomJsksMnWJ*SmVx3V/Mli*simp4WuMudsGPuLe-.ilHiNvDzR7at1n11yzxtNIIdypYvOHKijuM3crxoU522UcpgXbcrtYHQX-.data.tar.gz",40130,53,OK
"Oct 25, 2022 @ 01:21:06.545",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, lsnbNNBzyrMpMi8MdycLxaik*l1ACmhGkO5WoyRCUY/Kp1nIZHLun0wSf-.fmSfDl02horpx1ZAgwob7MkZ3Q7FSsLdYe*aDHKZmsNEOhJka8wYIDeRd-.k8FtZdJ*tAHo1Jnr4ggyl0*AtlPL70RPcM99caqYXysIRgpY5ZJKKUSE0-.1TZB5VinELMq8OnsQAz1iGAutUtmbxigiBu4KBap8a17UP0UJBT4V0WUG-.data.tar.gz",53911,53,OK
"Oct 25, 2022 @ 01:21:06.515",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, En2AdNAKOwMNf10mR4zIA1ULMlpPOU/gIYWbngIPGVVGM5xlhaa9COjvK-.noeVEIeA6CpmBiqVeAICde2JgMR/chzVw0yKgvpjTvv8pKhkydoCAwhu6-.VWcJtFFcUnDmbBSuh8V/0ffSUes2QZ4kVfAyO/jUCqTluqjS2h3MadqAJ-.Gq*gJDF6INibQAcaqSuIdPZlcXILSNF1ZpObCjskFRr00rBGfOUCDbFTI-.data.tar.gz",34339,53,OK
"Oct 25, 2022 @ 01:21:06.488",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, WzEglZOKyM4mt2YFY8Og4LoEw00iXYyegCUjyRcFBbteBDcxQJxvOBqZB-.LSE3QQAAWaTxKqK8Q1xVmjSy2pfV8mRLLS*Q1FdydA20UctovpgmZtlR9-.ch1BQRO9DvuL51Mf3CF3NQHKs1OxgZwnFrRrDdQQKgRSoqlwqIgoxniKY-.W6i3RTVAJL5J01UmgF16iQSFgyfw3HTKZCjGtcS/dlhGF9CgYdYAGcF3M-.data.tar.gz",37588,53,OK
"Oct 25, 2022 @ 01:21:06.456",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, FgaOwkNFb6rkA4PxWNi/mqmSmShFhDQ*BLcAQmFgy0CIAwXlcRMQThmD5-.U1Amo6OubGuNALROBcCwZhggRcAZWUZrWN81xWaxsEAWUuV1tXid1hDWH-.xpnmCtivV15BVFJmDdESC09fKglNL0dCQxc8HIv2oJGiALkau7tHvVvOC-.aTrab2kg6LifExpbQ1gGvy2yCAeHiOGValleXguIGas0MCNrAdiTD1eXO-.data.tar.gz",55095,53,OK
"Oct 25, 2022 @ 01:21:06.418",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, ooUlV9Eiv9hoFKXk4ZWCpxWHMnPUnbooQBFPSavV*abN0TCX2/DuHKB56-.k5EmoEdyyvEgwKOGBRQSCKY5b4tAUYnzEqGkoPiDZY7dy/tddAiJcIDFj-.LFRoBjpDiGQQZ9wcEm9wJ0KbZr0aqqAkepwFKSYgEPFeW6TL*lmSO3giz-.WTZE4OWdIdjsKw8JoxQIw9TRp6go3pC2JFFRFZvNMrhaxfZOWSOzOQkPS-.data.tar.gz",45708,53,OK
"Oct 25, 2022 @ 01:21:06.372",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, UXuDfJWAUAejpi2AbAqLSUBoC1gSkE4RNQlI5UBqAYSGoFntTpVaMqpAu-.OSSAYEeNiovEUkKJxTBWlEIk3oZk9LCob4poaC6JuDhqdqChYPe0BBXm8-.gEStGnaCRd8ErQWlYrpGsKc0MdBGJAk4J*RmnlCtxKFhTFTBq1sEqDKGA-.0TlqS7HbIC1UErkRCMaTp5z5WxnBoLOolF68cMNIpVKFVfC5X1LAmSiqt-.data.tar.gz",58618,53,OK
"Oct 25, 2022 @ 01:21:06.337",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, A6EC*VQMLsmYAlWK4lzSsLBwpgtLI8Q7YDEtVQ5AOAbyWzYem4xkS2wHP-.BswiTVVGLOmOLK9Bf2ouorCW*RStyQ3gOFg4EUoAwo0UAMykEZiSuBl1B-.0wxpIWSmVJYSeiDaC55ZZIUGRALnk7EqNWgIgoda2i9dLZZFCGS*ZLuT8-.MkxRAGGACordLLZWAMCYF6KwZVAGkIOeuGzLHaaoiDByMVyiTQCzCt6CH-.data.tar.gz",43251,53,OK
"Oct 25, 2022 @ 01:21:06.305",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, QiBnERAa57pgAs8bE*BpwcAtkhKm1gQEGkkFq1zXm4A0NKaAzJpWBWdvC-.tZ91o7kR5lI9MXqIlECq0j6B0cNAypsHQPZBMYgKTL05Bw0EjLStah3SW-.nmQjLzjUDMKkilDTyJ4g4asoxG7q4Rv/eUEw*USiXJaZenqy*w8MEqVlV-.jkbZR0LPUBL9ZJ5PAyR1GQcWif2jPVTHLjfxRJbyzDC4XATmAAaAdq1Ge-.data.tar.gz",60878,53,OK
"Oct 25, 2022 @ 01:21:06.271",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, UZIDuaCyt5qlCooebZHoQeGnfgPyqUGTLFMtp*smkqkxbaq0DvShK7IdV-.Qwqkz1kgml2GduWgEgV/qAuFckKWAQMbtMtc5/IWEQeKCFySxE0reKi2h-.YsOx1N20K5whQ0sPYksQqDBD2n5eoJv8CgJJkBIgKtNr3QxugM2LLEtNG-.GBKHlNAKhukejXAJyZCCQzeD/rRtOI5DG59IIhN2BeVFY/7VAwJ5ghhjK-.data.tar.gz",53251,53,OK
"Oct 25, 2022 @ 01:21:06.235",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, KQOpBOTkkgrJxlrX7XJLMCQnp0CTpKdhlpZNYjoD5gCKRJFpjbg3JyRDR-.RhdL0/fFaZvUF*6UZo*SPNiZoaCTCG345bbMagvqywobEG4gjgGuWBUYC-.wBBhZVVfUSE1UWFnqHyVmVmUkkgiLIklVrFcjlBW4jkN3EIksBNdA/rpq-.Cw2xibaAjzUGZ1CQEDQBY1*QRmTIjgZEAOLFyeYQyA5bX0qrCLqthcbOi-.data.tar.gz",36223,53,OK
"Oct 25, 2022 @ 01:21:06.213",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, xMGSJnTA6tgmLkgTkM5p32gEcmn5nYIbbA5kl4BgvZ3G7oCaTXtdcyUYS-.4YB4YD0XMAAv1huzno5UdrA/5qZC5Iy4WcUr6FE0EUWspCLrJwBjbQT14-.S/ogQyNVkCwcht*KuXKd6WYaDYaKRTkhMWDKMR58j39qLV*7tQYWnt7No-.BiZLDlCVHBQhaIcGpNAGZBpKdoZVIznZRcGciFL6o67qkgVBNOKoIBMJG-.data.tar.gz",33740,53,OK
"Oct 25, 2022 @ 01:21:06.183",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 3zKgQQHIgKG764aRAUGzKozKdkUYfd0w4W8Oo0Jn5rptip2p6xb*zWBsa-.Ee3sXcBATgARcX3HAEGIACwpXEwJSuHP5a9rmsCRjVlXTdhcEKRqmCpI5-.aYsAzQc9Zc7eqlsDBvR1k3xFWzdairr5vi7KEHaFJTxNkDam1NnJmxrsH-.C5tNyYc1sY90WMW2q666G3QmYtm1AlACDaw2YtZwmIGocBmA3AuVl7F*h-.data.tar.gz",40203,53,OK
"Oct 25, 2022 @ 01:21:06.149",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, SRJ4o41*34/jL0IQtP62vdz621Cumrat/bL*X*O1aP1HweRoe6Pb7oeT4-.WjmT/r*qqZomqpoxtJ94AJbhlG//qam2qqerb*hQbvYvmX*iimPOO/89S-.**/q0Wa3j924*6s66ta9a6oa9r6vhv//t/pEWms*6q66bCiwwsUlUL/tv-.4Pk6hLAe*ueumJYC5Dv*XwThQC1q3lQYYVVHWVVNfd2wByNLXLRP*FkDw-.data.tar.gz",41914,53,OK
"Oct 25, 2022 @ 01:21:06.121",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, H4sIAKDIVmMAA*x92XIbybWgX41fuC/ZdtgW3QJR*0KGxqZIimKLmwhSW-.98ORgEokNUEUFBVgYsuJ8IP8wHzMJ6JuBE3YiLmz/wlc87JWjKrCgWQEm-.XZboREAImT28mz58msZDzt*DfDYJREXuJ3fvUYLwVetmnSO7zK7/RZNXT-.NNA3d0PVfKapm6uqvmPkooym9ZnHiRYz9KgrDpAlu0e//oK9EXv9*5A/8-.data.tar.gz",43439,53,OK
"Oct 25, 2022 @ 01:19:40.680",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,90B,90B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:38.678",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:36.677",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,519B,519B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:34.675",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:32.673",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:30.671",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:28.670",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:26.667",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,529B,529B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:24.666",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,526B,526B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:22.663",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,523B,523B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:20.661",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,524B,524B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:18.660",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,520B,520B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:16.657",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,523B,523B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:14.656",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:12.655",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,520B,520B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:10.653",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:08.652",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,526B,526B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:06.650",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,512B,512B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:04.647",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:02.644",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,530B,530B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:19:00.643",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:58.642",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,526B,526B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:56.641",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,519B,519B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:54.640",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:52.640",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,532B,532B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:50.638",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:48.637",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,514B,514B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:46.635",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:44.633",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:42.628",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:40.626",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,528B,528B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:38.624",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:36.622",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,530B,530B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:35.221",confluence,"172.17.0.1","172.17.0.3","172.17.0.1, 172.17.0.3",ipv4,548B,"-",icmp,"-","-","-","-","-",Error
"Oct 25, 2022 @ 01:18:35.221",confluence,"172.17.0.1","172.17.0.3","172.17.0.1, 172.17.0.3",ipv4,548B,"-",icmp,"-","-","-","-","-",Error
"Oct 25, 2022 @ 01:18:35.221",confluence,"172.17.0.1","172.17.0.3","172.17.0.1, 172.17.0.3",ipv4,548B,"-",icmp,"-","-","-","-","-",Error
"Oct 25, 2022 @ 01:18:34.620",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,512B,512B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:32.617",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:30.616",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,520B,520B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:28.615",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,516B,516B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:26.614",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:24.611",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,524B,524B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:22.610",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:20.608",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,519B,519B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:18.607",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:16.606",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:14.605",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:12.603",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,528B,528B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:10.602",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,526B,526B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:08.601",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,529B,529B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:06.600",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:04.599",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:02.598",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:18:00.597",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,536B,536B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:17:58.596",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,516B,516B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:17:56.595",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,516B,516B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:17:54.593",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,519B,519B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:17:52.591",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,523B,523B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:17:50.589",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
